                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    119,                 1.2963,                 1.1453,                 1.3892,                0.62837,                0.59784,                0.64201,                0.36919,                 1.4222,                 1.2909,                 1.4941,              0.0088318,              0.0088318,              0.0088318
                    120,                 1.2918,                 1.1459,                 1.3857,                0.61269,                0.59284,                0.62816,                0.36097,                 1.4221,                 1.3066,                 1.5031,              0.0088219,              0.0088219,              0.0088219
                    121,                 1.2992,                  1.142,                 1.3784,                0.62441,                0.60907,                0.64003,                 0.3665,                 1.4217,                 1.3364,                 1.5119,               0.008812,               0.008812,               0.008812
                    122,                 1.3104,                  1.153,                 1.3858,                 0.6491,                0.59867,                0.64832,                 0.3694,                  1.444,                 1.2889,                 1.5123,              0.0088021,              0.0088021,              0.0088021
                    123,                 1.2786,                 1.1219,                 1.3554,                0.62918,                0.58618,                0.63362,                0.36096,                 1.4251,                 1.3037,                 1.4951,              0.0087922,              0.0087922,              0.0087922
                    124,                 1.2881,                 1.1392,                  1.366,                0.62809,                0.58701,                 0.6308,                0.35809,                 1.4636,                  1.325,                 1.5252,              0.0087823,              0.0087823,              0.0087823
                    125,                 1.2936,                 1.1276,                 1.3779,                0.60069,                0.60249,                 0.6393,                0.36741,                 1.4331,                 1.2991,                 1.5097,              0.0087724,              0.0087724,              0.0087724
                    126,                 1.2946,                 1.1394,                 1.3751,                0.61522,                0.61282,                0.62835,                0.35907,                 1.4606,                 1.3272,                 1.5365,              0.0087625,              0.0087625,              0.0087625
                    127,                 1.2858,                 1.1192,                 1.3686,                0.60609,                0.61199,                0.63413,                0.36515,                  1.429,                  1.303,                 1.5061,              0.0087526,              0.0087526,              0.0087526
                    128,                 1.2807,                 1.1064,                 1.3635,                0.61517,                0.57633,                0.60361,                0.33807,                 1.5012,                 1.3652,                 1.5653,              0.0087427,              0.0087427,              0.0087427
                    129,                 1.2875,                 1.1146,                 1.3762,                0.64361,                0.61282,                 0.6359,                0.36722,                   1.42,                 1.2766,                 1.4995,              0.0087328,              0.0087328,              0.0087328
                    130,                 1.2846,                 1.1124,                 1.3686,                0.65685,                0.60117,                 0.6635,                0.38034,                  1.401,                 1.2568,                 1.4888,              0.0087229,              0.0087229,              0.0087229
                    131,                  1.272,                 1.1005,                 1.3604,                0.63853,                0.60453,                0.64762,                0.37065,                 1.4156,                 1.2808,                 1.4946,               0.008713,               0.008713,               0.008713
                    132,                 1.2686,                 1.1135,                 1.3616,                0.65532,                0.57785,                0.65142,                0.37279,                 1.4175,                 1.2907,                  1.509,              0.0087031,              0.0087031,              0.0087031
                    133,                  1.267,                 1.0868,                 1.3528,                0.63075,                0.62115,                0.63961,                0.36321,                 1.4202,                 1.3197,                 1.5024,              0.0086932,              0.0086932,              0.0086932
                    134,                 1.2575,                 1.0932,                 1.3487,                0.61311,                0.61948,                0.64318,                0.36801,                 1.4169,                 1.2788,                  1.509,              0.0086833,              0.0086833,              0.0086833
                    135,                 1.2698,                 1.1099,                  1.366,                0.65158,                0.57619,                0.63047,                0.35346,                 1.4464,                 1.2933,                 1.5257,              0.0086734,              0.0086734,              0.0086734
                    136,                 1.2626,                 1.0973,                 1.3571,                0.65301,                0.57452,                0.63526,                0.36679,                 1.4333,                 1.2861,                 1.5167,              0.0086635,              0.0086635,              0.0086635
                    137,                 1.2701,                 1.0754,                 1.3502,                0.62501,                0.60699,                0.64203,                0.35943,                 1.4607,                 1.3046,                 1.5351,              0.0086536,              0.0086536,              0.0086536
                    138,                 1.2644,                 1.0792,                 1.3586,                0.60164,                0.60737,                0.62636,                0.35753,                 1.4174,                 1.3094,                 1.5025,              0.0086437,              0.0086437,              0.0086437
                    139,                 1.2487,                  1.075,                 1.3416,                0.65191,                0.60699,                0.65182,                0.37384,                 1.4522,                 1.2661,                 1.5162,              0.0086338,              0.0086338,              0.0086338
                    140,                 1.2459,                 1.0698,                 1.3471,                 0.6676,                0.59034,                0.64955,                0.36906,                  1.443,                 1.2857,                 1.5375,              0.0086239,              0.0086239,              0.0086239
                    141,                 1.2496,                 1.0678,                 1.3601,                0.64606,                0.61401,                  0.653,                0.37614,                 1.4264,                  1.266,                 1.5122,               0.008614,               0.008614,               0.008614
                    142,                 1.2429,                 1.0535,                 1.3582,                0.63396,                0.62443,                0.65225,                0.37272,                 1.4349,                 1.2385,                 1.5226,              0.0086041,              0.0086041,              0.0086041
                    143,                 1.2545,                  1.084,                 1.3478,                0.65853,                0.59534,                0.64095,                0.36893,                 1.4238,                 1.2726,                 1.5046,              0.0085942,              0.0085942,              0.0085942
                    144,                 1.2377,                 1.0566,                 1.3421,                0.62551,                0.60776,                0.64279,                 0.3697,                 1.4353,                 1.2794,                 1.5167,              0.0085843,              0.0085843,              0.0085843
