                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    105,                 0.9707,                0.69058,                 1.3572,                 0.6633,                0.60699,                0.63416,                0.35763,                 1.5437,                 1.3204,                 2.1144,              0.0089704,              0.0089704,              0.0089704
                    106,                0.96018,                0.67651,                  1.345,                 0.6721,                0.60533,                0.64772,                0.36721,                 1.5409,                 1.3123,                 2.1024,              0.0089605,              0.0089605,              0.0089605
                    107,                0.95914,                0.68767,                 1.3458,                0.64142,                 0.6453,                0.64502,                0.36667,                 1.5126,                 1.3052,                 2.0555,              0.0089506,              0.0089506,              0.0089506
                    108,                0.96214,                0.68912,                 1.3466,                0.65654,                0.62948,                0.64511,                0.36253,                 1.5546,                 1.2907,                 2.1191,              0.0089407,              0.0089407,              0.0089407
                    109,                 0.9586,                0.67887,                  1.331,                0.65626,                0.62791,                0.64799,                0.36753,                 1.5241,                 1.2967,                 2.0875,              0.0089308,              0.0089308,              0.0089308
                    110,                0.94106,                0.65363,                  1.316,                0.62478,                0.65578,                0.63894,                 0.3579,                 1.5583,                 1.3046,                   2.13,              0.0089209,              0.0089209,              0.0089209
                    111,                0.92863,                0.65436,                 1.3186,                0.66363,                0.62864,                0.65145,                0.35822,                  1.582,                 1.2761,                 2.1773,               0.008911,               0.008911,               0.008911
                    112,                0.94487,                0.66057,                 1.3256,                0.63433,                0.63698,                0.64859,                0.35922,                 1.5549,                 1.2924,                  2.109,              0.0089011,              0.0089011,              0.0089011
                    113,                 0.9398,                0.65347,                 1.3178,                0.66496,                0.62468,                0.64848,                0.36063,                 1.5697,                   1.28,                  2.152,              0.0088912,              0.0088912,              0.0088912
                    114,                0.91895,                0.64406,                 1.3073,                 0.6307,                0.63947,                0.64594,                0.36388,                 1.5364,                 1.3262,                 2.0839,              0.0088813,              0.0088813,              0.0088813
                    115,                0.92622,                  0.643,                 1.3087,                0.71331,                0.59784,                0.66128,                  0.365,                 1.5317,                 1.3016,                 2.1098,              0.0088714,              0.0088714,              0.0088714
                    116,                0.93672,                0.65344,                 1.3232,                0.66317,                0.59672,                0.63809,                0.35281,                 1.5637,                 1.3412,                 2.1459,              0.0088615,              0.0088615,              0.0088615
                    117,                0.92477,                0.64433,                 1.3054,                0.64886,                0.62864,                0.64693,                0.36864,                 1.5454,                 1.2934,                 2.1287,              0.0088516,              0.0088516,              0.0088516
                    118,                 0.9124,                0.63102,                 1.3029,                0.61029,                0.64863,                 0.6471,                0.36198,                 1.5553,                 1.3235,                 2.1542,              0.0088417,              0.0088417,              0.0088417
                    119,                0.90393,                0.63639,                  1.313,                0.66128,                  0.602,                0.64455,                0.36302,                 1.5452,                 1.3366,                 2.1465,              0.0088318,              0.0088318,              0.0088318
                    120,                0.90949,                0.64646,                 1.3064,                0.64162,                0.65142,                 0.6423,                0.35535,                 1.5384,                 1.2905,                 2.1464,              0.0088219,              0.0088219,              0.0088219
                    121,                0.91584,                0.64312,                 1.3032,                0.62416,                0.65695,                 0.6588,                0.36958,                 1.5353,                 1.2678,                 2.1266,               0.008812,               0.008812,               0.008812
                    122,                0.91318,                 0.6377,                 1.3014,                0.67266,                0.61425,                0.63713,                0.36388,                 1.5314,                 1.3351,                 2.1193,              0.0088021,              0.0088021,              0.0088021
                    123,                0.88109,                0.61008,                 1.2682,                0.64505,                0.63114,                0.64082,                0.35132,                 1.5751,                 1.3112,                 2.2162,              0.0087922,              0.0087922,              0.0087922
                    124,                0.88943,                 0.6084,                 1.2894,                0.64112,                0.65362,                0.64933,                0.36447,                 1.5627,                 1.3059,                 2.1611,              0.0087823,              0.0087823,              0.0087823
                    125,                0.90642,                0.62799,                 1.3048,                 0.6131,                0.65575,                0.64491,                0.36148,                 1.5748,                 1.2944,                  2.201,              0.0087724,              0.0087724,              0.0087724
                    126,                0.89882,                0.61834,                 1.2868,                0.62883,                0.63196,                 0.6231,                0.34256,                 1.5829,                 1.3259,                 2.1928,              0.0087625,              0.0087625,              0.0087625
                    127,                0.89164,                   0.61,                 1.2895,                0.67765,                0.58462,                0.63431,                 0.3589,                 1.5658,                 1.3052,                  2.198,              0.0087526,              0.0087526,              0.0087526
                    128,                0.88619,                0.59933,                 1.2788,                0.62922,                0.63614,                0.62959,                0.36108,                 1.5234,                  1.354,                 2.1206,              0.0087427,              0.0087427,              0.0087427
                    129,                 0.8864,                0.61056,                 1.2815,                0.64551,                0.64446,                0.63956,                0.35945,                 1.5437,                 1.3043,                 2.1455,              0.0087328,              0.0087328,              0.0087328
                    130,                0.89075,                0.62473,                 1.2879,                0.64491,                 0.6403,                0.63116,                0.34936,                 1.5807,                 1.3335,                 2.2214,              0.0087229,              0.0087229,              0.0087229
                    131,                0.87069,                0.59135,                 1.2702,                0.62998,                0.65636,                0.63512,                0.35464,                 1.5829,                 1.3149,                 2.2025,               0.008713,               0.008713,               0.008713
                    132,                0.87389,                0.59798,                 1.2715,                0.62577,                0.66611,                0.64803,                0.36528,                  1.529,                 1.2851,                 2.1652,              0.0087031,              0.0087031,              0.0087031
                    133,                0.86838,                0.58779,                 1.2616,                0.63511,                0.65362,                0.64661,                0.36367,                 1.5714,                 1.2956,                 2.2111,              0.0086932,              0.0086932,              0.0086932
                    134,                0.86547,                0.59111,                 1.2567,                0.66127,                0.60866,                0.62764,                0.35287,                 1.5818,                 1.3002,                 2.1995,              0.0086833,              0.0086833,              0.0086833
                    135,                0.87185,                0.61081,                 1.2814,                0.69215,                0.60656,                0.64755,                0.36492,                 1.5575,                 1.2945,                 2.1714,              0.0086734,              0.0086734,              0.0086734
                    136,                0.85954,                0.59938,                 1.2681,                0.63668,                0.65362,                 0.6482,                0.37301,                 1.5638,                 1.2835,                 2.2026,              0.0086635,              0.0086635,              0.0086635
                    137,                0.86663,                0.58479,                 1.2582,                0.66935,                0.61865,                0.63663,                0.36071,                 1.5511,                 1.3026,                 2.2077,              0.0086536,              0.0086536,              0.0086536
                    138,                0.86713,                0.58726,                 1.2645,                 0.6548,                0.62862,                 0.6412,                0.35619,                 1.5733,                 1.3102,                 2.2052,              0.0086437,              0.0086437,              0.0086437
                    139,                0.85167,                0.57936,                 1.2561,                0.66381,                0.62614,                0.63068,                0.35492,                 1.6038,                 1.2888,                 2.2452,              0.0086338,              0.0086338,              0.0086338
                    140,                0.85234,                0.58539,                 1.2656,                0.70991,                0.60519,                0.64146,                0.36847,                 1.5763,                  1.273,                 2.2201,              0.0086239,              0.0086239,              0.0086239
                    141,                0.86437,                0.58291,                 1.2797,                0.65727,                0.63364,                0.63532,                0.35382,                   1.57,                 1.2918,                 2.2291,               0.008614,               0.008614,               0.008614
                    142,                0.85244,                0.59452,                 1.2744,                0.63803,                0.61782,                0.64143,                0.35734,                 1.5605,                 1.2985,                 2.2016,              0.0086041,              0.0086041,              0.0086041
                    143,                0.85588,                0.58748,                 1.2641,                0.62924,                0.65029,                0.64054,                0.35567,                 1.5957,                 1.2993,                 2.2335,              0.0085942,              0.0085942,              0.0085942
                    144,                0.83981,                0.57318,                 1.2596,                0.63328,                0.65196,                0.64552,                0.36129,                 1.5809,                 1.2975,                 2.2605,              0.0085843,              0.0085843,              0.0085843
                    145,                0.84172,                0.56999,                 1.2404,                0.61154,                0.65409,                0.63392,                0.36046,                 1.5919,                  1.336,                 2.2499,              0.0085744,              0.0085744,              0.0085744
                    146,                0.83097,                0.57235,                 1.2408,                0.65651,                0.63338,                0.64513,                 0.3658,                 1.5947,                 1.2922,                 2.2786,              0.0085645,              0.0085645,              0.0085645
                    147,                0.83762,                0.57497,                 1.2517,                0.67424,                0.62198,                0.64243,                0.36321,                 1.5943,                 1.2852,                 2.2556,              0.0085546,              0.0085546,              0.0085546
                    148,                0.84435,                0.56007,                 1.2404,                0.68399,                0.60949,                0.64496,                0.35713,                 1.6025,                 1.2858,                 2.2588,              0.0085447,              0.0085447,              0.0085447
